user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid,sightType
84,AT004,28,1,left,ID017,right,away,-29,29,1967,True,sighted
84,AT004,29,0,left,ID017,left,towards,-24,24,1984,True,sighted
84,AT004,30,2,left,ID015,right,away,-28,28,2167,True,sighted
84,AT004,31,3,right,ID017,right,towards,28,28,1983,True,sighted
85,AT004,0,3,right,ID017,right,towards,7,7,23230,True,sighted
85,AT004,1,2,left,ID015,left,towards,5,5,1928,True,sighted
85,AT004,2,1,left,ID015,right,away,11,11,3144,True,sighted
85,AT004,3,3,right,ID015,right,towards,12,12,2832,True,sighted
85,AT004,4,1,right,ID017,right,towards,9,9,2112,True,sighted
85,AT004,5,0,left,ID017,left,towards,10,10,3064,True,sighted
85,AT004,6,0,left,ID015,right,away,9,9,1720,True,sighted
85,AT004,7,3,left,ID017,right,away,5,5,3920,True,sighted
85,AT004,8,1,right,ID015,right,towards,-6,6,2408,True,sighted
85,AT004,9,1,right,ID017,left,away,-7,7,2320,True,sighted
85,AT004,10,2,right,ID017,right,towards,9,9,4799,True,sighted
85,AT004,11,0,right,ID017,right,towards,-9,9,4551,True,sighted
85,AT004,12,0,left,ID015,left,towards,-15,15,4911,True,sighted
85,AT004,13,2,right,ID015,left,away,-13,13,3105,True,sighted
85,AT004,14,1,left,ID017,right,away,-9,9,2463,True,sighted
85,AT004,15,2,left,ID017,left,towards,0,0,1400,False,sighted
85,AT004,16,3,left,ID015,right,away,-7,7,1921,True,sighted
85,AT004,17,0,right,ID015,left,away,-4,4,1414,True,sighted
85,AT004,18,2,left,ID015,right,away,-6,6,1359,True,sighted
85,AT004,19,3,right,ID015,left,away,-5,5,1351,True,sighted
85,AT004,20,1,left,ID017,left,towards,-5,5,1631,True,sighted
85,AT004,21,1,left,ID015,left,towards,-7,7,1567,True,sighted
85,AT004,22,2,left,ID017,right,away,5,5,3544,True,sighted
85,AT004,23,3,left,ID015,left,towards,-6,6,3327,True,sighted
85,AT004,24,3,right,ID017,left,away,-6,6,1760,True,sighted
85,AT004,25,0,right,ID015,right,towards,6,6,2584,True,sighted
85,AT004,26,2,right,ID017,left,away,-7,7,2680,True,sighted
85,AT004,27,3,left,ID017,left,towards,0,0,456,False,sighted
85,AT004,28,1,right,ID015,left,away,-7,7,1288,True,sighted
85,AT004,29,0,left,ID017,right,away,9,9,2920,True,sighted
85,AT004,30,0,right,ID017,left,away,-7,7,2072,True,sighted
85,AT004,31,2,right,ID015,right,towards,7,7,2272,True,sighted
86,AT004,0,1,left,ID015,left,towards,0,0,142294,False,sighted
86,AT004,1,3,left,ID015,left,towards,-26,26,10628,True,sighted
86,AT004,2,0,right,ID017,right,towards,29,29,7829,True,sighted
86,AT004,3,2,right,ID015,right,towards,41,41,3132,False,sighted
86,AT004,4,2,left,ID017,right,away,38,38,3510,True,sighted
86,AT004,5,1,right,ID017,left,away,44,44,8914,False,sighted
86,AT004,6,0,right,ID015,left,away,33,33,13696,True,sighted
86,AT004,7,2,left,ID015,left,towards,-71,71,5608,False,sighted
86,AT004,8,1,right,ID015,right,towards,53,53,3950,False,sighted
86,AT004,9,1,left,ID015,right,away,-49,49,3773,False,sighted
86,AT004,10,2,right,ID017,left,away,66,66,6979,False,sighted
86,AT004,11,0,right,ID015,right,towards,44,44,3421,False,sighted
86,AT004,12,1,right,ID015,left,away,50,50,3378,False,sighted
86,AT004,13,3,left,ID015,right,away,-77,77,5728,False,sighted
86,AT004,14,2,left,ID015,right,away,70,70,4336,False,sighted
86,AT004,15,2,right,ID017,right,towards,75,75,4706,False,sighted
86,AT004,16,0,right,ID017,left,away,50,50,4049,False,sighted
86,AT004,17,0,left,ID015,right,away,-46,46,3906,False,sighted
86,AT004,18,0,left,ID017,right,away,-42,42,3620,False,sighted
86,AT004,19,2,left,ID017,left,towards,71,71,5490,False,sighted
86,AT004,20,1,right,ID017,right,towards,48,48,6936,False,sighted
86,AT004,21,3,right,ID015,right,towards,80,80,5592,False,sighted
86,AT004,22,3,right,ID017,left,away,85,85,4933,False,sighted
86,AT004,23,3,right,ID017,right,towards,83,83,4734,False,sighted
86,AT004,24,0,left,ID015,left,towards,-68,68,4383,False,sighted
86,AT004,25,1,left,ID017,left,towards,-68,68,4109,False,sighted
86,AT004,26,3,left,ID017,left,towards,-81,81,4441,False,sighted
86,AT004,27,3,left,ID017,right,away,82,82,4678,False,sighted
86,AT004,28,3,right,ID015,left,away,81,81,4395,False,sighted
86,AT004,29,2,right,ID015,left,away,76,76,3991,False,sighted
86,AT004,30,1,left,ID017,right,away,-65,65,4311,False,sighted
86,AT004,31,0,left,ID017,left,towards,-58,58,3774,False,sighted
87,AT004,0,3,left,ID015,right,away,-22,22,62911,True,sighted
87,AT004,1,3,right,ID017,right,towards,27,27,7277,True,sighted
87,AT004,2,3,left,ID017,left,towards,-24,24,3023,True,sighted
87,AT004,3,3,left,ID017,right,away,21,21,2117,True,sighted
87,AT004,4,3,right,ID015,left,away,20,20,2526,True,sighted
87,AT004,5,0,left,ID017,left,towards,-19,19,5133,True,sighted
87,AT004,6,0,right,ID015,right,towards,12,12,2414,True,sighted
87,AT004,7,0,left,ID015,left,towards,-20,20,3685,True,sighted
87,AT004,8,1,right,ID015,right,towards,20,20,3277,True,sighted
87,AT004,9,3,left,ID015,left,towards,-19,19,4061,True,sighted
87,AT004,10,0,left,ID015,right,away,-18,18,4334,True,sighted
87,AT004,11,0,right,ID017,left,away,14,14,3575,True,sighted
87,AT004,12,3,right,ID015,right,towards,25,25,5574,True,sighted
87,AT004,13,2,left,ID015,left,towards,-15,15,2132,True,sighted
87,AT004,14,2,right,ID017,right,towards,19,19,2479,True,sighted
87,AT004,15,1,right,ID015,left,away,18,18,3143,True,sighted
87,AT004,16,2,right,ID017,left,away,20,20,3917,True,sighted
87,AT004,17,2,right,ID015,right,towards,22,22,3766,True,sighted
87,AT004,18,2,left,ID017,right,away,-23,23,2267,True,sighted
87,AT004,19,1,left,ID015,left,towards,-31,31,4553,True,sighted
87,AT004,20,0,right,ID017,right,towards,19,19,3710,True,sighted
87,AT004,21,1,left,ID017,left,towards,-23,23,3974,True,sighted
87,AT004,22,0,left,ID017,right,away,-22,22,3167,True,sighted
87,AT004,23,2,left,ID017,left,towards,-27,27,3685,True,sighted
87,AT004,24,2,left,ID015,right,away,-26,26,3862,True,sighted
87,AT004,25,1,right,ID017,right,towards,19,19,3200,True,sighted
87,AT004,26,0,right,ID015,left,away,20,20,3691,True,sighted
87,AT004,27,2,right,ID015,left,away,26,26,3211,True,sighted
87,AT004,28,1,left,ID015,right,away,-25,25,3057,True,sighted
87,AT004,29,1,left,ID017,right,away,-22,22,3735,True,sighted
87,AT004,30,1,right,ID017,left,away,19,19,2588,True,sighted
87,AT004,31,3,right,ID017,left,away,28,28,4012,True,sighted
88,AT004,0,0,left,ID017,left,towards,-4,4,163136,True,sighted
88,AT004,1,1,right,ID015,right,towards,6,6,10808,True,sighted
88,AT004,2,3,left,ID017,left,towards,-11,11,13014,True,sighted
88,AT004,3,1,left,ID017,left,towards,-3,3,3250,False,sighted
88,AT004,4,1,right,ID017,right,towards,5,5,3967,True,sighted
88,AT004,5,3,left,ID017,right,away,-12,12,5331,True,sighted
88,AT004,6,3,left,ID015,right,away,-11,11,4333,True,sighted
88,AT004,7,2,left,ID015,left,towards,-3,3,3275,False,sighted
88,AT004,8,3,right,ID017,right,towards,12,12,4170,True,sighted
88,AT004,9,3,right,ID015,left,away,15,15,5053,True,sighted
88,AT004,10,0,left,ID015,left,towards,-4,4,3599,True,sighted
88,AT004,11,3,right,ID017,left,away,13,13,3780,True,sighted
88,AT004,12,1,left,ID015,left,towards,-14,14,3148,True,sighted
88,AT004,13,0,left,ID017,right,away,-9,9,3200,True,sighted
88,AT004,14,2,right,ID015,right,towards,19,19,2922,True,sighted
88,AT004,15,2,right,ID017,right,towards,11,11,5726,True,sighted
88,AT004,16,0,left,ID015,right,away,-9,9,4027,True,sighted
88,AT004,17,0,right,ID015,right,towards,7,7,2646,True,sighted
88,AT004,18,2,left,ID017,right,away,-11,11,2994,True,sighted
88,AT004,19,0,right,ID017,left,away,11,11,2888,True,sighted
88,AT004,20,2,left,ID017,left,towards,-13,13,3400,True,sighted
88,AT004,21,1,left,ID015,right,away,-24,24,3471,True,sighted
88,AT004,22,2,left,ID015,right,away,-13,13,3859,True,sighted
88,AT004,23,2,right,ID017,left,away,13,13,4355,True,sighted
88,AT004,24,0,right,ID015,left,away,17,17,2858,True,sighted
88,AT004,25,1,right,ID017,left,away,22,22,4491,True,sighted
88,AT004,26,0,right,ID017,right,towards,8,8,2478,True,sighted
88,AT004,27,3,right,ID015,right,towards,26,26,3577,True,sighted
88,AT004,28,3,left,ID015,left,towards,-20,20,13991,True,sighted
88,AT004,29,1,left,ID017,right,away,-14,14,3420,True,sighted
88,AT004,30,1,right,ID015,left,away,15,15,2818,True,sighted
88,AT004,31,2,right,ID015,left,away,10,10,3021,True,sighted
89,AT004,0,0,left,ID017,left,towards,0,0,37085,False,sighted
89,AT004,1,3,right,ID017,left,away,0,0,2598,False,sighted
89,AT004,2,3,left,ID015,right,away,0,0,1366,False,sighted
89,AT004,3,1,left,ID015,right,away,0,0,503,False,sighted
89,AT004,4,0,left,ID015,left,towards,0,0,1232,False,sighted
89,AT004,5,1,right,ID015,right,towards,0,0,10958,False,sighted
89,AT004,6,3,right,ID015,left,away,0,0,439,False,sighted
89,AT004,7,1,left,ID017,left,towards,0,0,391,False,sighted
89,AT004,8,2,right,ID017,right,towards,0,0,510,False,sighted
89,AT004,9,0,left,ID017,right,away,0,0,352,False,sighted
89,AT004,10,1,left,ID017,right,away,0,0,383,False,sighted
89,AT004,11,1,right,ID017,right,towards,0,0,375,False,sighted
89,AT004,12,1,right,ID017,left,away,0,0,367,False,sighted
89,AT004,13,0,right,ID017,right,towards,0,0,366,False,sighted
89,AT004,14,1,left,ID015,left,towards,0,0,343,False,sighted
89,AT004,15,2,left,ID017,left,towards,0,0,270,False,sighted
89,AT004,16,0,left,ID015,right,away,0,0,663,False,sighted
89,AT004,17,3,left,ID017,left,towards,0,0,407,False,sighted
89,AT004,18,3,right,ID015,right,towards,0,0,343,False,sighted
89,AT004,19,2,left,ID015,right,away,0,0,560,False,sighted
89,AT004,20,0,right,ID015,right,towards,0,0,599,False,sighted
89,AT004,21,0,right,ID017,left,away,0,0,583,False,sighted
89,AT004,22,0,right,ID015,left,away,0,0,406,False,sighted
89,AT004,23,3,left,ID015,left,towards,0,0,394,False,sighted
89,AT004,24,2,left,ID015,left,towards,0,0,492,False,sighted
89,AT004,25,3,right,ID017,right,towards,0,0,998,False,sighted
89,AT004,26,3,left,ID017,right,away,0,0,439,False,sighted
89,AT004,27,2,right,ID015,right,towards,0,0,389,False,sighted
89,AT004,28,2,left,ID017,right,away,0,0,264,False,sighted
89,AT004,29,2,right,ID015,left,away,0,0,303,False,sighted
89,AT004,30,2,right,ID017,left,away,0,0,199,False,sighted
89,AT004,31,1,right,ID015,left,away,0,0,182,False,sighted
89,AT004,32,1,right,ID015,left,away,0,0,358,False,sighted
90,AT004,0,1,left,ID015,left,towards,-13,13,148800,True,sighted
90,AT004,1,0,left,ID015,left,towards,-14,14,7225,True,sighted
90,AT004,2,3,right,ID015,right,towards,24,24,13751,True,sighted
90,AT004,3,0,right,ID017,right,towards,15,15,8370,True,sighted
90,AT004,4,2,right,ID017,right,towards,19,19,10148,True,sighted
90,AT004,5,2,left,ID017,left,towards,-14,14,6876,True,sighted
90,AT004,6,1,left,ID017,left,towards,-28,28,13370,True,sighted
90,AT004,7,3,right,ID017,left,away,23,23,9478,True,sighted
90,AT004,8,1,left,ID015,right,away,-41,41,18188,False,sighted
90,AT004,9,0,right,ID015,right,towards,12,12,10776,True,sighted
90,AT004,10,1,right,ID015,right,towards,21,21,9488,True,sighted
90,AT004,11,1,left,ID017,right,away,-28,28,10418,True,sighted
90,AT004,12,2,left,ID015,left,towards,-24,24,10957,True,sighted
90,AT004,13,3,left,ID015,right,away,-24,24,11299,True,sighted
90,AT004,14,0,left,ID015,right,away,-9,9,12678,True,sighted
90,AT004,15,3,left,ID017,right,away,-19,19,13624,True,sighted
90,AT004,16,1,right,ID017,right,towards,16,16,10635,True,sighted
90,AT004,17,0,right,ID015,left,away,7,7,8104,True,sighted
90,AT004,18,3,left,ID017,left,towards,-18,18,11635,True,sighted
90,AT004,19,2,right,ID015,right,towards,12,12,9031,True,sighted
90,AT004,20,3,right,ID015,left,away,20,20,14193,True,sighted
90,AT004,21,0,left,ID017,right,away,-9,9,7403,True,sighted
90,AT004,22,1,right,ID017,left,away,14,14,11328,True,sighted
90,AT004,23,2,left,ID015,right,away,-10,10,9848,True,sighted
90,AT004,24,2,right,ID015,left,away,10,10,8544,True,sighted
90,AT004,25,2,right,ID017,left,away,9,9,7184,True,sighted
90,AT004,26,2,left,ID017,right,away,-10,10,6887,True,sighted
90,AT004,27,3,right,ID017,right,towards,20,20,13038,True,sighted
90,AT004,28,1,right,ID015,left,away,14,14,12259,True,sighted
90,AT004,29,0,left,ID017,left,towards,-11,11,12447,True,sighted
90,AT004,30,0,right,ID017,left,away,10,10,7839,True,sighted
90,AT004,31,3,left,ID015,left,towards,-22,22,12924,True,sighted
91,AT004,0,0,left,ID015,right,away,0,0,532647,False,sighted
91,AT004,1,0,right,ID017,left,away,0,0,975,False,sighted
91,AT004,2,1,left,ID015,right,away,6,6,5303,True,sighted
91,AT004,3,0,left,ID017,right,away,4,4,1880,True,sighted
91,AT004,4,3,left,ID015,left,towards,-4,4,1264,True,sighted
91,AT004,5,0,right,ID015,left,away,3,3,1239,False,sighted
91,AT004,6,3,right,ID015,right,towards,-3,3,1575,False,sighted
91,AT004,7,2,left,ID017,left,towards,4,4,1096,True,sighted
91,AT004,8,3,left,ID017,left,towards,-3,3,1071,False,sighted
91,AT004,9,1,right,ID015,left,away,2,2,1015,False,sighted
91,AT004,10,3,right,ID015,left,away,-3,3,1311,False,sighted
91,AT004,11,0,left,ID015,left,towards,-3,3,2479,False,sighted
91,AT004,12,3,left,ID017,right,away,12,12,2424,True,sighted
91,AT004,13,1,left,ID017,right,away,6,6,1256,True,sighted
91,AT004,14,2,left,ID015,right,away,6,6,1144,True,sighted
91,AT004,15,2,left,ID017,right,away,6,6,1192,True,sighted
91,AT004,16,1,left,ID017,left,towards,7,7,1136,True,sighted
91,AT004,17,0,right,ID015,right,towards,8,8,1272,True,sighted
91,AT004,18,2,right,ID015,left,away,0,0,752,False,sighted
91,AT004,19,2,right,ID015,right,towards,9,9,2120,True,sighted
91,AT004,20,1,left,ID015,left,towards,-6,6,2232,True,sighted
91,AT004,21,2,right,ID017,right,towards,-4,4,4056,True,sighted
91,AT004,22,2,left,ID015,left,towards,1,1,1752,False,sighted
91,AT004,23,1,right,ID015,right,towards,1,1,1152,False,sighted
91,AT004,24,2,right,ID017,left,away,3,3,1568,False,sighted
91,AT004,25,3,right,ID017,left,away,3,3,2408,False,sighted
91,AT004,26,3,right,ID017,right,towards,-2,2,2136,False,sighted
91,AT004,27,3,left,ID015,right,away,0,0,1624,False,sighted
91,AT004,28,1,right,ID017,right,towards,2,2,12672,False,sighted
91,AT004,29,0,left,ID017,left,towards,-2,2,2087,False,sighted
91,AT004,30,0,right,ID017,right,towards,2,2,2607,False,sighted
91,AT004,31,1,right,ID017,left,away,2,2,2695,False,sighted
92,AT004,0,2,left,ID015,left,towards,-11,11,111969,True,sighted
92,AT004,1,0,left,ID015,left,towards,-16,16,6491,True,sighted
92,AT004,2,0,left,ID017,right,away,-13,13,17161,True,sighted
92,AT004,3,2,right,ID017,left,away,12,12,11488,True,sighted
92,AT004,4,1,left,ID015,right,away,13,13,12119,True,sighted
92,AT004,5,0,right,ID015,right,towards,12,12,4262,True,sighted
92,AT004,6,3,right,ID017,right,towards,21,21,11241,True,sighted
92,AT004,7,1,left,ID017,left,towards,-13,13,6738,True,sighted
92,AT004,8,0,left,ID017,left,towards,-6,6,3924,True,sighted
92,AT004,9,2,left,ID017,left,towards,-8,8,4930,True,sighted
92,AT004,10,3,left,ID017,left,towards,-21,21,7065,True,sighted
92,AT004,11,3,right,ID015,left,away,18,18,7269,True,sighted
92,AT004,12,3,right,ID017,left,away,18,18,3516,True,sighted
92,AT004,13,2,right,ID015,left,away,11,11,5677,True,sighted
92,AT004,14,0,right,ID015,left,away,6,6,6167,True,sighted
92,AT004,15,1,right,ID015,right,towards,12,12,4805,True,sighted
92,AT004,16,1,right,ID017,left,away,11,11,3762,True,sighted
92,AT004,17,3,right,ID015,right,towards,20,20,6401,True,sighted
92,AT004,18,0,left,ID015,right,away,-5,5,3598,True,sighted
92,AT004,19,3,left,ID015,left,towards,-20,20,7161,True,sighted
92,AT004,20,0,right,ID017,right,towards,6,6,3772,True,sighted
92,AT004,21,2,left,ID015,right,away,-15,15,8539,True,sighted
92,AT004,22,2,left,ID017,right,away,-14,14,4206,True,sighted
92,AT004,23,1,right,ID017,right,towards,12,12,5515,True,sighted
92,AT004,24,0,right,ID017,left,away,4,4,3389,True,sighted
92,AT004,25,2,right,ID017,right,towards,8,8,4925,True,sighted
92,AT004,26,1,left,ID017,right,away,-10,10,4465,True,sighted
92,AT004,27,3,left,ID015,right,away,-20,20,7129,True,sighted
92,AT004,28,1,right,ID015,left,away,10,10,4647,True,sighted
92,AT004,29,3,left,ID017,right,away,-19,19,4103,True,sighted
92,AT004,30,1,left,ID015,left,towards,-11,11,3834,True,sighted
92,AT004,31,2,right,ID015,right,towards,11,11,4226,True,sighted
93,AT004,0,3,left,ID015,left,towards,-31,31,135411,True,sighted
93,AT004,1,1,right,ID015,right,towards,30,30,15805,True,sighted
93,AT004,2,0,left,ID015,left,towards,-19,19,7294,True,sighted
93,AT004,3,2,right,ID017,right,towards,38,38,20440,True,sighted
93,AT004,4,0,right,ID015,right,towards,21,21,6716,True,sighted
93,AT004,5,2,left,ID017,left,towards,-25,25,51425,True,sighted
93,AT004,6,2,right,ID015,left,away,30,30,13568,True,sighted
93,AT004,7,0,right,ID015,left,away,25,25,8643,True,sighted
93,AT004,8,1,left,ID015,left,towards,-34,34,9379,True,sighted
93,AT004,9,0,left,ID015,right,away,-26,26,12690,True,sighted
93,AT004,10,0,left,ID017,left,towards,-25,25,6163,True,sighted
93,AT004,11,2,left,ID015,right,away,-39,39,11737,True,sighted
93,AT004,12,1,right,ID017,right,towards,46,46,12401,False,sighted
93,AT004,13,1,left,ID015,right,away,-46,46,9046,False,sighted
93,AT004,14,3,right,ID017,right,towards,52,52,10193,False,sighted
93,AT004,15,2,right,ID015,right,towards,20,20,7478,True,sighted
93,AT004,16,2,left,ID017,right,away,-35,35,28425,True,sighted
93,AT004,17,3,right,ID015,left,away,51,51,11576,False,sighted
93,AT004,18,0,right,ID017,right,towards,23,23,6785,True,sighted
93,AT004,19,3,right,ID015,right,towards,35,35,9071,True,sighted
93,AT004,20,2,left,ID015,left,towards,-21,21,4832,True,sighted
93,AT004,21,1,left,ID017,right,away,-24,24,62099,True,sighted
93,AT004,22,2,right,ID017,left,away,25,25,6393,True,sighted
93,AT004,23,0,right,ID017,left,away,18,18,4894,True,sighted
93,AT004,24,3,left,ID015,right,away,-39,39,7569,True,sighted
93,AT004,25,1,left,ID017,left,towards,-35,35,5343,True,sighted
93,AT004,26,3,right,ID017,left,away,40,40,7355,False,sighted
93,AT004,27,0,left,ID017,right,away,-23,23,5009,True,sighted
93,AT004,28,3,left,ID017,left,towards,-43,43,9040,False,sighted
93,AT004,29,1,right,ID017,left,away,29,29,33497,True,sighted
93,AT004,30,3,left,ID017,right,away,-50,50,11117,False,sighted
93,AT004,31,1,right,ID015,left,away,33,33,37052,True,sighted
94,AT004,0,3,left,ID017,left,towards,-18,18,133176,True,sighted
94,AT004,1,2,right,ID015,right,towards,7,7,4790,True,sighted
94,AT004,2,0,right,ID017,right,towards,6,6,4242,True,sighted
94,AT004,3,0,left,ID015,right,away,-8,8,6755,True,sighted
94,AT004,4,0,left,ID015,left,towards,-12,12,4289,True,sighted
94,AT004,5,1,right,ID015,left,away,19,19,6403,True,sighted
94,AT004,6,2,right,ID015,left,away,10,10,5183,True,sighted
94,AT004,7,2,left,ID015,left,towards,-15,15,4358,True,sighted
94,AT004,8,1,right,ID017,left,away,28,28,6159,True,sighted
94,AT004,9,3,left,ID015,right,away,-48,48,5372,False,sighted
94,AT004,10,1,left,ID017,right,away,-49,49,4503,False,sighted
94,AT004,11,1,right,ID015,right,towards,41,41,3533,False,sighted
94,AT004,12,0,right,ID015,right,towards,15,15,3330,True,sighted
94,AT004,13,2,left,ID015,right,away,-25,25,3676,True,sighted
94,AT004,14,3,left,ID017,right,away,-50,50,3904,False,sighted
94,AT004,15,3,left,ID015,left,towards,-31,31,5661,True,sighted
94,AT004,16,0,left,ID017,left,towards,-18,18,6252,True,sighted
94,AT004,17,2,left,ID017,right,away,-25,25,4581,True,sighted
94,AT004,18,3,right,ID015,left,away,43,43,4097,False,sighted
94,AT004,19,2,left,ID017,left,towards,-32,32,4460,True,sighted
94,AT004,20,1,right,ID017,right,towards,36,36,3895,True,sighted
94,AT004,21,3,right,ID017,left,away,55,55,4895,False,sighted
94,AT004,22,0,right,ID017,left,away,42,42,3474,False,sighted
94,AT004,23,0,right,ID015,left,away,17,17,2781,True,sighted
94,AT004,24,1,left,ID015,right,away,-35,35,4584,True,sighted
94,AT004,25,1,left,ID015,left,towards,-45,45,4921,False,sighted
94,AT004,26,1,left,ID017,left,towards,-45,45,3753,False,sighted
94,AT004,27,3,right,ID017,right,towards,47,47,6044,False,sighted
94,AT004,28,3,right,ID015,right,towards,58,58,10015,False,sighted
94,AT004,29,2,right,ID017,left,away,35,35,7092,True,sighted
