user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,latency
17,AT004,10,0,right,ID001,left,away,14,3441
17,AT004,11,1,left,ID022,right,away,-13,2864
17,AT004,12,3,right,ID001,right,towards,13,2704
17,AT004,13,2,right,ID001,right,towards,16,3534
17,AT004,14,0,right,ID022,left,away,18,4050
17,AT004,15,3,right,ID001,left,away,16,3913
17,AT004,16,2,left,ID022,right,away,-17,2725
17,AT004,17,0,right,ID022,right,towards,16,5413
17,AT004,18,2,left,ID022,left,towards,-13,2808
17,AT004,19,2,right,ID022,left,away,18,2472
17,AT004,20,1,left,ID001,left,towards,-17,2516
17,AT004,21,1,left,ID001,right,away,-16,2485
17,AT004,22,2,right,ID022,right,towards,13,3445
17,AT004,23,3,left,ID001,right,away,-13,2794
17,AT004,24,1,right,ID001,left,away,11,2131
17,AT004,25,2,left,ID001,right,away,-13,4355
17,AT004,26,3,left,ID022,left,towards,-16,2627
17,AT004,27,0,left,ID001,left,towards,-15,2415
17,AT004,28,3,left,ID001,left,towards,-12,2515
17,AT004,29,0,left,ID001,right,away,-8,4919
17,AT004,30,0,right,ID001,right,towards,14,2942
17,AT004,31,1,right,ID022,left,away,15,2568
18,AT004,0,2,left,ID001,left,towards,0,162122
18,AT004,1,2,left,ID001,right,away,-3,15169
18,AT004,2,0,left,ID001,left,towards,-3,6225
18,AT004,3,2,left,ID022,right,away,-4,4382
18,AT004,4,2,left,ID022,left,towards,-4,3220
18,AT004,5,0,left,ID022,left,towards,-3,4768
18,AT004,6,2,right,ID022,right,towards,3,3967
18,AT004,7,0,left,ID022,right,away,-3,3215
18,AT004,8,2,right,ID022,left,away,3,4558
18,AT004,9,2,right,ID001,right,towards,5,3577
18,AT004,10,0,left,ID001,right,away,-3,3205
18,AT004,11,2,right,ID001,left,away,3,4161
18,AT004,12,0,right,ID022,left,away,3,3954
18,AT004,13,3,left,ID001,left,towards,-6,5226
18,AT004,14,3,left,ID001,right,away,-6,3536
18,AT004,15,0,right,ID001,right,towards,3,2153
18,AT004,16,0,right,ID001,left,away,3,2519
18,AT004,17,0,right,ID022,right,towards,3,2101
18,AT004,18,1,left,ID001,right,away,-4,2783
18,AT004,19,3,left,ID022,left,towards,-6,3646
18,AT004,20,1,left,ID001,left,towards,-4,3095
18,AT004,21,3,left,ID022,right,away,-6,3805
18,AT004,22,1,left,ID022,right,away,-3,3582
18,AT004,23,3,right,ID001,right,towards,6,2791
18,AT004,24,1,left,ID022,left,towards,-3,2128
18,AT004,25,1,right,ID001,left,away,3,2898
18,AT004,26,1,right,ID022,left,away,4,2334
18,AT004,27,1,right,ID001,right,towards,4,1831
18,AT004,28,1,right,ID022,right,towards,4,2263
18,AT004,29,3,right,ID022,left,away,6,6569
18,AT004,30,3,right,ID001,left,away,6,2448
18,AT004,31,3,right,ID022,right,towards,5,3293
19,AT004,0,0,left,ID022,left,towards,-11,14805
19,AT004,1,0,left,ID001,left,towards,-12,6391
19,AT004,2,2,left,ID022,left,towards,-14,8312
19,AT004,3,1,right,ID022,left,away,13,9919
19,AT004,4,2,left,ID001,right,away,-8,7119
19,AT004,5,0,right,ID001,left,away,10,6120
19,AT004,6,3,right,ID022,left,away,20,10791
19,AT004,7,1,left,ID022,left,towards,-13,6775
19,AT004,8,3,left,ID001,right,away,-9,10488
19,AT004,9,0,left,ID022,right,away,-13,6893
19,AT004,10,2,right,ID022,right,towards,13,4859
19,AT004,11,3,left,ID022,right,away,-21,9976
19,AT004,12,3,right,ID001,right,towards,16,4679
19,AT004,13,3,right,ID022,right,towards,19,6687
19,AT004,14,2,right,ID001,left,away,16,8439
19,AT004,15,2,left,ID022,right,away,-20,5184
19,AT004,16,1,right,ID001,right,towards,21,6184
19,AT004,17,3,right,ID001,left,away,19,6703
19,AT004,18,1,right,ID022,right,towards,25,5104
19,AT004,19,0,left,ID001,right,away,-20,5088
19,AT004,20,2,right,ID001,right,towards,18,5512
19,AT004,21,0,right,ID022,left,away,13,3928
19,AT004,22,1,left,ID001,right,away,-19,6280
19,AT004,23,0,right,ID001,right,towards,12,7208
19,AT004,24,1,left,ID001,left,towards,-16,5216
19,AT004,25,1,right,ID001,left,away,16,7136
19,AT004,26,2,right,ID022,left,away,17,13519
19,AT004,27,0,right,ID022,right,towards,13,7296
19,AT004,28,1,left,ID022,right,away,-11,6382
19,AT004,29,2,left,ID001,left,towards,-13,4895
19,AT004,30,3,left,ID001,left,towards,-27,7783
19,AT004,31,3,left,ID022,left,towards,-22,4928
20,AT004,0,0,left,ID022,left,towards,-4,114932
20,AT004,1,3,left,ID022,right,away,-9,21007
20,AT004,2,3,left,ID022,left,towards,-11,10204
20,AT004,3,0,left,ID001,left,towards,6,8690
20,AT004,4,2,right,ID001,right,towards,8,7446
20,AT004,5,1,right,ID022,left,away,7,6510
20,AT004,6,2,left,ID022,right,away,-13,7293
20,AT004,7,0,left,ID001,right,away,8,6698
20,AT004,8,3,right,ID001,left,away,14,8347
20,AT004,9,2,right,ID022,left,away,10,6377
20,AT004,10,1,left,ID022,right,away,-10,5735
20,AT004,11,1,right,ID001,right,towards,10,5108
20,AT004,12,3,left,ID001,left,towards,-16,7730
20,AT004,13,0,left,ID022,right,away,6,4592
20,AT004,14,2,left,ID022,left,towards,-8,4634
20,AT004,15,1,right,ID001,left,away,11,6242
20,AT004,16,0,right,ID001,right,towards,-8,7686
20,AT004,17,0,right,ID022,right,towards,9,9058
20,AT004,18,3,right,ID022,left,away,16,10579
20,AT004,19,0,right,ID001,left,away,8,7772
20,AT004,20,0,right,ID022,left,away,8,6500
20,AT004,21,2,right,ID022,right,towards,9,6746
20,AT004,22,2,left,ID001,right,away,-8,7593
20,AT004,23,2,right,ID001,left,away,11,10630
20,AT004,24,1,left,ID001,right,away,-11,5378
20,AT004,25,3,right,ID022,right,towards,13,12608
20,AT004,26,2,left,ID001,left,towards,-10,5511
20,AT004,27,3,left,ID001,right,away,-14,6971
20,AT004,28,1,right,ID022,right,towards,9,5042
20,AT004,29,1,left,ID022,left,towards,-10,6617
20,AT004,30,1,left,ID001,left,towards,12,5696
20,AT004,31,3,right,ID001,right,towards,12,22534
21,AT004,0,1,left,ID001,left,towards,-17,110824
21,AT004,1,0,right,ID022,left,away,7,10223
21,AT004,2,2,right,ID001,left,away,8,9200
21,AT004,3,2,left,ID022,right,away,-10,7112
21,AT004,4,2,right,ID022,right,towards,10,5160
21,AT004,5,1,right,ID022,right,towards,6,5951
21,AT004,6,2,right,ID001,right,towards,10,5120
21,AT004,7,3,right,ID001,left,away,9,9591
21,AT004,8,3,right,ID022,right,towards,8,4215
21,AT004,9,2,left,ID022,left,towards,-8,4872
21,AT004,10,1,right,ID022,left,away,11,6751
21,AT004,11,3,right,ID022,left,away,9,5127
21,AT004,12,0,left,ID022,right,away,-5,6423
21,AT004,13,0,left,ID001,right,away,-6,3816
21,AT004,14,2,right,ID022,left,away,12,5087
21,AT004,15,1,right,ID001,right,towards,7,5031
21,AT004,16,3,left,ID001,left,towards,-8,4544
21,AT004,17,0,right,ID022,right,towards,5,3072
21,AT004,18,2,left,ID001,left,towards,-6,2960
21,AT004,19,1,left,ID022,right,away,-5,5872
21,AT004,20,3,left,ID022,left,towards,-5,5424
21,AT004,21,3,left,ID001,right,away,-5,3928
21,AT004,22,1,left,ID022,left,towards,-6,5000
21,AT004,23,0,right,ID001,left,away,4,8728
21,AT004,24,2,left,ID001,right,away,-10,5120
21,AT004,25,0,left,ID001,left,towards,-7,3592
21,AT004,26,1,left,ID001,right,away,-6,3064
21,AT004,27,1,right,ID001,left,away,6,3640
21,AT004,28,0,left,ID022,left,towards,-9,4072
21,AT004,29,3,left,ID022,right,away,-7,4152
21,AT004,30,3,right,ID001,right,towards,8,4720
21,AT004,31,0,right,ID001,right,towards,8,4544
22,AT004,0,2,right,ID001,left,away,5,172808
22,AT004,1,0,right,ID001,left,away,2,4716
22,AT004,2,3,right,ID001,left,away,2,4687
22,AT004,3,0,right,ID001,right,towards,1,18760
22,AT004,4,2,right,ID022,right,towards,1,1071
22,AT004,5,3,left,ID001,left,towards,-2,2951
22,AT004,6,1,right,ID022,right,towards,2,1600
22,AT004,7,2,left,ID001,right,away,-6,4287
22,AT004,8,2,right,ID022,left,away,4,1912
22,AT004,9,3,left,ID022,right,away,-4,2055
22,AT004,10,0,left,ID001,right,away,-3,2016
22,AT004,11,1,left,ID022,right,away,-3,2321
22,AT004,12,1,left,ID022,left,towards,-3,1447
22,AT004,13,3,right,ID022,right,towards,3,1207
22,AT004,14,2,right,ID001,right,towards,2,1348
22,AT004,15,2,left,ID022,left,towards,-2,1503
22,AT004,16,3,right,ID022,left,away,2,2047
22,AT004,17,0,left,ID022,right,away,-3,2536
22,AT004,18,1,left,ID001,right,away,-3,1463
22,AT004,19,1,left,ID001,left,towards,-2,1183
22,AT004,20,0,left,ID022,left,towards,-2,1007
22,AT004,21,2,left,ID022,right,away,-2,1263
22,AT004,22,1,right,ID001,right,towards,3,1167
22,AT004,23,2,left,ID001,left,towards,-3,1247
22,AT004,24,1,right,ID022,left,away,4,1407
22,AT004,25,0,left,ID001,left,towards,-5,1632
22,AT004,26,3,left,ID001,right,away,-6,2079
22,AT004,27,0,right,ID022,right,towards,5,1374
22,AT004,28,1,right,ID001,left,away,5,1295
22,AT004,29,3,left,ID022,left,towards,-5,1439
22,AT004,30,3,right,ID001,right,towards,4,1255
22,AT004,31,0,right,ID022,left,away,4,1319
23,AT004,0,1,right,ID022,right,towards,13,125661
23,AT004,1,0,right,ID001,left,away,12,9151
23,AT004,2,2,left,ID001,right,away,-12,4431
23,AT004,3,0,left,ID022,right,away,-30,3975
23,AT004,4,2,right,ID001,left,away,16,3583
23,AT004,5,0,right,ID001,right,towards,22,4055
23,AT004,6,0,right,ID022,left,away,26,4032
23,AT004,7,2,right,ID001,right,towards,26,4447
23,AT004,8,0,left,ID001,left,towards,-16,3848
23,AT004,9,3,left,ID001,left,towards,-15,5896
23,AT004,10,3,right,ID022,left,away,14,6584
23,AT004,11,3,left,ID001,right,away,-29,11319
23,AT004,12,1,left,ID022,right,away,-21,5704
23,AT004,13,3,right,ID001,right,towards,22,5256
23,AT004,14,1,right,ID001,right,towards,28,3176
23,AT004,15,1,right,ID001,left,away,31,4063
23,AT004,16,0,left,ID022,left,towards,-27,4711
23,AT004,17,1,right,ID022,left,away,25,4343
23,AT004,18,1,left,ID001,left,towards,-25,4423
23,AT004,19,0,left,ID001,right,away,-27,3423
23,AT004,20,2,left,ID001,left,towards,-33,6160
23,AT004,21,1,left,ID022,left,towards,-49,5456
23,AT004,22,3,right,ID022,right,towards,28,3240
23,AT004,23,2,left,ID022,right,away,-35,3480
23,AT004,24,2,left,ID022,left,towards,-32,4127
23,AT004,25,0,right,ID022,right,towards,19,2535
23,AT004,26,3,left,ID022,right,away,0,207
23,AT004,27,3,left,ID022,left,towards,-33,2975
23,AT004,28,1,left,ID001,right,away,-13,2647
23,AT004,29,2,right,ID022,left,away,28,2935
23,AT004,30,2,right,ID022,right,towards,15,2967
23,AT004,31,3,right,ID001,left,away,28,3415
24,AT004,0,0,right,ID022,right,towards,0,189982
24,AT004,1,3,left,ID022,right,away,0,5677
24,AT004,2,0,left,ID022,right,away,0,1743
24,AT004,3,2,right,ID022,right,towards,0,599
24,AT004,4,1,left,ID022,right,away,0,543
24,AT004,5,2,left,ID001,right,away,0,375
24,AT004,6,3,left,ID001,left,towards,0,639
24,AT004,7,2,right,ID022,left,away,0,287
24,AT004,8,0,left,ID001,right,away,0,192
24,AT004,9,1,left,ID001,left,towards,0,175
24,AT004,10,0,left,ID001,left,towards,0,176
24,AT004,11,0,right,ID022,left,away,0,167
24,AT004,12,1,left,ID022,left,towards,0,183
24,AT004,13,3,right,ID001,right,towards,0,223
24,AT004,14,3,right,ID022,right,towards,89,10751
24,AT004,15,1,right,ID001,right,towards,-47,4278
24,AT004,16,0,right,ID001,left,away,56,2864
24,AT004,17,2,left,ID022,right,away,1,951
24,AT004,18,2,right,ID001,left,away,0,623
24,AT004,19,1,right,ID001,left,away,0,944
24,AT004,20,1,left,ID001,right,away,68,12655
24,AT004,21,2,left,ID022,left,towards,93,7799
24,AT004,22,0,right,ID001,right,towards,-69,3633
24,AT004,23,3,left,ID001,right,away,29,1959
24,AT004,24,3,right,ID001,left,away,-27,1975
24,AT004,25,1,right,ID022,left,away,51,2543
24,AT004,26,3,right,ID022,left,away,-35,2279
24,AT004,27,2,right,ID001,right,towards,58,2791
24,AT004,28,1,right,ID022,right,towards,-43,2382
24,AT004,29,3,left,ID022,left,towards,43,2352
24,AT004,30,2,left,ID001,left,towards,-51,2639
24,AT004,31,0,left,ID022,left,towards,59,2831
24,AT004,32,0,left,ID022,left,towards,59,6072
25,AT004,0,1,left,ID001,right,away,-13,45262
25,AT004,1,0,left,ID022,right,away,-12,8012
25,AT004,2,2,left,ID022,left,towards,-9,5251
25,AT004,3,2,left,ID001,right,away,-7,4788
25,AT004,4,3,right,ID001,right,towards,12,7439
25,AT004,5,1,left,ID022,left,towards,-10,4420
25,AT004,6,3,right,ID022,left,away,11,5978
25,AT004,7,2,right,ID001,right,towards,12,3789
25,AT004,8,3,left,ID001,right,away,-10,2933
25,AT004,9,2,right,ID001,left,away,9,3274
25,AT004,10,0,left,ID001,right,away,-8,2582
25,AT004,11,1,right,ID022,right,towards,12,3146
25,AT004,12,0,right,ID022,left,away,12,3502
25,AT004,13,3,left,ID001,left,towards,-9,3624
25,AT004,14,1,left,ID001,left,towards,-12,4058
25,AT004,15,1,right,ID022,left,away,10,3870
25,AT004,16,1,right,ID001,left,away,12,3550
25,AT004,17,0,left,ID022,left,towards,-8,3078
25,AT004,18,3,right,ID022,right,towards,12,17618
25,AT004,19,1,left,ID022,right,away,-7,3477
25,AT004,20,0,left,ID001,left,towards,-8,2447
25,AT004,21,0,right,ID022,right,towards,13,2739
25,AT004,22,3,right,ID001,left,away,11,2964
25,AT004,23,1,right,ID001,right,towards,8,7691
25,AT004,24,3,left,ID022,right,away,-13,2714
25,AT004,25,0,right,ID001,right,towards,10,2455
25,AT004,26,2,left,ID022,right,away,-9,2420
25,AT004,27,2,right,ID022,right,towards,11,3124
25,AT004,28,3,left,ID022,left,towards,-11,2693
25,AT004,29,2,left,ID001,left,towards,-6,2616
25,AT004,30,2,right,ID022,left,away,10,2334
25,AT004,31,0,right,ID001,left,away,13,4339
26,AT004,0,3,right,ID022,right,towards,12,119631
26,AT004,1,1,left,ID022,right,away,-10,21742
26,AT004,2,3,right,ID001,right,towards,10,23417
26,AT004,3,0,right,ID022,left,away,12,10496
26,AT004,4,2,left,ID001,right,away,-9,18756
26,AT004,5,3,left,ID022,left,towards,-13,16390
26,AT004,6,3,left,ID022,right,away,-13,10994
26,AT004,7,2,left,ID022,left,towards,-14,12188
26,AT004,8,0,left,ID001,right,away,-14,13442
26,AT004,9,2,left,ID001,left,towards,-14,13488
26,AT004,10,3,right,ID022,left,away,7,14000
26,AT004,11,3,right,ID001,left,away,9,5724
26,AT004,12,0,right,ID001,left,away,14,11998
26,AT004,13,1,left,ID001,left,towards,-11,6731
26,AT004,14,0,left,ID022,left,towards,-10,10256
26,AT004,15,2,left,ID022,right,away,-12,12826
26,AT004,16,1,right,ID022,left,away,8,7211
26,AT004,17,0,left,ID001,left,towards,-10,9374
26,AT004,18,1,right,ID022,right,towards,7,12940
26,AT004,19,2,right,ID022,left,away,8,6785
26,AT004,20,0,right,ID001,right,towards,8,11948
26,AT004,21,0,right,ID022,right,towards,7,3488
26,AT004,22,3,left,ID001,right,away,-8,5621
26,AT004,23,2,right,ID001,right,towards,7,3160
26,AT004,24,1,left,ID001,right,away,-8,2732
26,AT004,25,1,right,ID001,right,towards,10,3958
26,AT004,26,1,left,ID022,left,towards,-9,3310
26,AT004,27,1,right,ID001,left,away,9,4298
26,AT004,28,3,left,ID001,left,towards,-10,7200
26,AT004,29,2,right,ID001,left,away,8,3101
26,AT004,30,0,left,ID022,right,away,-9,2343
26,AT004,31,2,right,ID022,right,towards,9,1944
26,AT004,32,2,right,ID022,right,towards,9,3949
27,AT004,0,1,left,ID001,left,towards,-4,120769
27,AT004,1,0,left,ID001,left,towards,-5,6672
27,AT004,2,0,right,ID001,right,towards,6,5271
27,AT004,3,3,left,ID001,left,towards,-6,5345
27,AT004,4,1,right,ID001,right,towards,6,4436
27,AT004,5,2,left,ID022,right,away,-7,5500
27,AT004,6,3,left,ID022,right,away,-8,6026
27,AT004,7,0,right,ID022,left,away,8,4916
27,AT004,8,1,right,ID001,left,away,10,5315
27,AT004,9,1,right,ID022,left,away,8,4215
27,AT004,10,3,right,ID001,left,away,6,4881
27,AT004,11,2,right,ID001,left,away,7,4443
27,AT004,12,2,left,ID022,left,towards,-9,4992
27,AT004,13,1,right,ID022,right,towards,7,3860
27,AT004,14,3,right,ID022,right,towards,8,5216
27,AT004,15,0,left,ID022,right,away,-7,4871
27,AT004,16,3,right,ID022,left,away,8,4589
27,AT004,17,1,left,ID022,right,away,-6,3770
27,AT004,18,2,right,ID022,right,towards,6,3943
27,AT004,19,2,right,ID001,right,towards,6,3893
27,AT004,20,3,right,ID001,right,towards,7,3764
27,AT004,21,3,left,ID022,left,towards,-6,3976
27,AT004,22,3,left,ID001,right,away,-6,3774
27,AT004,23,2,left,ID001,left,towards,-7,3965
27,AT004,24,0,left,ID022,left,towards,-9,4360
27,AT004,25,0,right,ID022,right,towards,7,4012
27,AT004,26,0,right,ID001,left,away,10,4690
27,AT004,27,0,left,ID001,right,away,-6,3324
27,AT004,28,2,left,ID001,right,away,-7,3700
27,AT004,29,2,right,ID022,left,away,7,3715
27,AT004,30,1,left,ID022,left,towards,-7,3731
27,AT004,31,1,left,ID001,right,away,-7,3954
28,AT004,0,0,right,ID001,right,towards,0,701726
28,AT004,1,1,right,ID001,right,towards,0,1414
28,AT004,2,0,left,ID001,right,away,0,1487
28,AT004,3,3,right,ID001,left,away,0,1152
28,AT004,4,0,right,ID001,left,away,0,1120
28,AT004,5,2,left,ID022,right,away,0,1200
28,AT004,6,3,left,ID022,right,away,0,2008
28,AT004,7,2,right,ID022,right,towards,0,9544
28,AT004,8,3,right,ID001,right,towards,0,3583
28,AT004,9,1,left,ID022,left,towards,0,2383
28,AT004,10,2,left,ID001,left,towards,0,919
28,AT004,11,0,left,ID022,left,towards,0,799
28,AT004,12,3,right,ID022,left,away,0,847
28,AT004,13,3,left,ID022,left,towards,0,679
28,AT004,14,2,left,ID001,right,away,0,5239
28,AT004,15,0,right,ID022,right,towards,0,1096
28,AT004,16,1,right,ID001,left,away,0,736
28,AT004,17,1,right,ID022,left,away,0,1039
28,AT004,18,0,right,ID022,left,away,0,1328
28,AT004,19,1,right,ID022,right,towards,0,528
28,AT004,20,2,right,ID001,left,away,0,504
28,AT004,21,3,left,ID001,left,towards,0,488
28,AT004,22,3,right,ID022,right,towards,0,304
28,AT004,23,1,left,ID001,left,towards,0,368
28,AT004,24,2,left,ID022,left,towards,0,464
28,AT004,25,2,right,ID001,right,towards,0,344
28,AT004,26,1,left,ID001,right,away,0,320
28,AT004,27,0,left,ID022,right,away,0,328
28,AT004,28,0,left,ID001,left,towards,0,312
28,AT004,29,1,left,ID022,right,away,0,392
28,AT004,30,3,left,ID001,right,away,0,408
28,AT004,31,2,right,ID022,left,away,0,847
29,AT004,0,1,right,ID001,right,towards,21,41065
29,AT004,1,1,left,ID022,left,towards,-18,6183
29,AT004,2,1,left,ID001,left,towards,-23,4873
29,AT004,3,3,left,ID001,right,away,23,2999
29,AT004,4,0,right,ID001,left,away,14,4872
29,AT004,5,2,left,ID022,right,away,-14,4968
29,AT004,6,0,left,ID022,right,away,-13,3153
29,AT004,7,3,right,ID022,left,away,20,2703
29,AT004,8,2,left,ID022,left,towards,-15,2807
29,AT004,9,0,left,ID001,right,away,-15,2359
29,AT004,10,2,right,ID001,right,towards,14,2536
29,AT004,11,0,right,ID022,right,towards,17,3400
29,AT004,12,2,left,ID001,right,away,-13,3751
29,AT004,13,3,right,ID022,right,towards,22,2504
29,AT004,14,0,left,ID022,left,towards,-11,1664
29,AT004,15,3,right,ID001,right,towards,23,3207
29,AT004,16,1,right,ID022,left,away,18,2408
29,AT004,17,1,left,ID022,right,away,-17,1847
29,AT004,18,0,left,ID001,left,towards,-14,1824
29,AT004,19,1,right,ID001,left,away,19,2655
29,AT004,20,0,right,ID022,left,away,11,4560
29,AT004,21,1,left,ID001,right,away,-19,2544
29,AT004,22,0,right,ID001,right,towards,12,2855
29,AT004,23,2,right,ID022,left,away,15,2272
29,AT004,24,3,right,ID001,left,away,25,2615
29,AT004,25,2,right,ID022,right,towards,19,2960
29,AT004,26,3,left,ID001,left,towards,-19,4663
29,AT004,27,1,right,ID022,right,towards,23,2063
29,AT004,28,3,left,ID022,left,towards,-23,2543
29,AT004,29,2,left,ID001,left,towards,-17,2336
29,AT004,30,2,right,ID001,left,away,17,1983
29,AT004,31,3,left,ID022,right,away,-24,2014
30,AT004,0,0,left,ID022,left,towards,-8,142564
30,AT004,1,0,left,ID001,right,away,-8,10929
30,AT004,2,0,left,ID001,left,towards,-10,7518
30,AT004,3,0,left,ID022,right,away,-8,5791
30,AT004,4,0,right,ID001,right,towards,7,5535
30,AT004,5,0,right,ID022,left,away,9,13521
30,AT004,6,0,right,ID001,left,away,11,7630
30,AT004,7,0,right,ID022,right,towards,6,8017
30,AT004,8,1,left,ID001,right,away,-11,9040
30,AT004,9,1,left,ID022,right,away,-13,11792
30,AT004,10,1,left,ID001,left,towards,-16,9487
30,AT004,11,1,left,ID022,left,towards,-11,8351
30,AT004,12,1,right,ID022,left,away,9,6223
30,AT004,13,1,right,ID001,left,away,8,4462
30,AT004,14,1,right,ID022,right,towards,13,6656
30,AT004,15,1,right,ID001,right,towards,14,6752
30,AT004,16,3,left,ID001,left,towards,-23,11920
30,AT004,17,3,left,ID022,left,towards,-22,6576
30,AT004,18,3,left,ID001,right,away,-16,6961
30,AT004,19,2,left,ID022,left,towards,-10,6623
30,AT004,20,2,right,ID001,left,away,8,4399
30,AT004,21,3,left,ID022,right,away,-21,6848
30,AT004,22,2,left,ID001,left,towards,-13,6671
30,AT004,23,3,right,ID022,right,towards,17,6798
30,AT004,24,2,right,ID022,left,away,10,4864
30,AT004,25,3,right,ID001,left,away,17,52353
30,AT004,26,3,right,ID022,left,away,20,7824
30,AT004,27,2,right,ID001,right,towards,16,4910
30,AT004,28,2,left,ID001,right,away,-9,4496
30,AT004,29,3,right,ID001,right,towards,16,5744
30,AT004,30,2,right,ID022,right,towards,9,4239
30,AT004,31,2,left,ID022,right,away,-9,2928
31,AT004,0,0,left,ID001,left,towards,-7,125880
31,AT004,1,0,left,ID022,left,towards,-9,7947
31,AT004,2,1,right,ID001,left,away,11,6392
31,AT004,3,3,left,ID022,left,towards,-12,6579
31,AT004,4,3,right,ID001,right,towards,23,11200
31,AT004,5,3,right,ID022,right,towards,25,7901
31,AT004,6,1,left,ID022,right,away,-9,4378
31,AT004,7,2,left,ID001,left,towards,-9,4381
31,AT004,8,1,left,ID022,left,towards,-20,4712
31,AT004,9,0,left,ID022,right,away,-13,4339
31,AT004,10,2,left,ID001,right,away,-13,8814
31,AT004,11,1,left,ID001,right,away,-20,7893
31,AT004,12,1,right,ID022,left,away,18,3194
31,AT004,13,0,left,ID001,right,away,-8,3600
31,AT004,14,2,right,ID001,right,towards,8,4329
31,AT004,15,1,right,ID001,right,towards,15,4858
31,AT004,16,0,right,ID001,right,towards,12,4805
31,AT004,17,2,right,ID001,left,away,10,3534
31,AT004,18,0,right,ID001,left,away,11,3835
31,AT004,19,1,left,ID001,left,towards,-19,3070
31,AT004,20,0,right,ID022,right,towards,9,3574
31,AT004,21,2,right,ID022,left,away,10,3693
31,AT004,22,3,left,ID001,right,away,-27,4219
31,AT004,23,3,right,ID022,left,away,31,3161
31,AT004,24,3,left,ID001,left,towards,-41,3344
31,AT004,25,2,left,ID022,left,towards,-14,5298
31,AT004,26,0,right,ID022,left,away,8,3400
31,AT004,27,3,left,ID022,right,away,-38,10091
